pinyin,ipa,tone_ipa,tone_desc,onset,glide,nucleus,coda,tone
tong3,tʰʊŋ,˨˩˦,falling-rising,tʰ,,ʊ,ŋ
tong4,tʰʊŋ,˥˩,falling,tʰ,,ʊ,ŋ
tou0,tʰəu,,neutral,tʰ,,ə,u
tou1,tʰəu,˥,flat,tʰ,,ə,u
tou2,tʰəu,˧˥,rising,tʰ,,ə,u
tou3,tʰəu,˨˩˦,falling-rising,tʰ,,ə,u
tou4,tʰəu,˥˩,falling,tʰ,,ə,u
tu0,tʰu,,neutral,tʰ,,u,
tu1,tʰu,˥,flat,tʰ,,u,
tu2,tʰu,˧˥,rising,tʰ,,u,
tu3,tʰu,˨˩˦,falling-rising,tʰ,,u,
tu4,tʰu,˥˩,falling,tʰ,,u,
tuan0,tʰuan,,neutral,tʰ,u,a,n
tuan1,tʰuan,˥,flat,tʰ,u,a,n
tuan2,tʰuan,˧˥,rising,tʰ,u,a,n
tuan3,tʰuan,˨˩˦,falling-rising,tʰ,u,a,n
tuan4,tʰuan,˥˩,falling,tʰ,u,a,n
tui0,tʰuei,,neutral,tʰ,u,e,i
tui1,tʰuei,˥,flat,tʰ,u,e,i
tui2,tʰuei,˧˥,rising,tʰ,u,e,i
tui3,tʰuei,˨˩˦,falling-rising,tʰ,u,e,i
tui4,tʰuei,˥˩,falling,tʰ,u,e,i
tun0,tʰuən,,neutral,tʰ,u,ə,n
tun1,tʰuən,˥,flat,tʰ,u,ə,n
tun2,tʰuən,˧˥,rising,tʰ,u,ə,n
tun3,tʰuən,˨˩˦,falling-rising,tʰ,u,ə,n
tun4,tʰuən,˥˩,falling,tʰ,u,ə,n
tuo0,tʰuo,,neutral,tʰ,u,o,
tuo1,tʰuo,˥,flat,tʰ,u,o,
tuo2,tʰuo,˧˥,rising,tʰ,u,o,
tuo3,tʰuo,˨˩˦,falling-rising,tʰ,u,o,
tuo4,tʰuo,˥˩,falling,tʰ,u,o,
wa0,ua,,neutral,,u,a,
wa1,ua,˥,flat,,u,a,
wa2,ua,˧˥,rising,,u,a,
wa3,ua,˨˩˦,falling-rising,,u,a,
wa4,ua,˥˩,falling,,u,a,
wai0,uai,,neutral,,u,a,i
wai1,uai,˥,flat,,u,a,i
wai2,uai,˧˥,rising,,u,a,i
wai3,uai,˨˩˦,falling-rising,,u,a,i
wai4,uai,˥˩,falling,,u,a,i
wan0,uan,,neutral,,u,a,n
wan1,uan,˥,flat,,u,a,n
wan2,uan,˧˥,rising,,u,a,n
wan3,uan,˨˩˦,falling-rising,,u,a,n
wan4,uan,˥˩,falling,,u,a,n
wang0,uɑŋ,,neutral,,u,ɑ,ŋ
wang1,uɑŋ,˥,flat,,u,ɑ,ŋ
wang2,uɑŋ,˧˥,rising,,u,ɑ,ŋ
wang3,uɑŋ,˨˩˦,falling-rising,,u,ɑ,ŋ
wang4,uɑŋ,˥˩,falling,,u,ɑ,ŋ
wei0,uei,,neutral,,u,e,i
wei1,uei,˥,flat,,u,e,i
wei2,uei,˧˥,rising,,u,e,i
wei3,uei,˨˩˦,falling-rising,,u,e,i
wei4,uei,˥˩,falling,,u,e,i
wen0,uən,,neutral,,u,ə,n
wen1,uən,˥,flat,,u,ə,n
wen2,uən,˧˥,rising,,u,ə,n
wen3,uən,˨˩˦,falling-rising,,u,ə,n
wen4,uən,˥˩,falling,,u,ə,n
weng0,uəŋ,,neutral,,u,ə,ŋ
weng1,uəŋ,˥,flat,,u,ə,ŋ
weng2,uəŋ,˧˥,rising,,u,ə,ŋ
weng3,uəŋ,˨˩˦,falling-rising,,u,ə,ŋ
weng4,uəŋ,˥˩,falling,,u,ə,ŋ
wo0,uo,,neutral,,u,o,
wo1,uo,˥,flat,,u,o,
wo2,uo,˧˥,rising,,u,o,
wo3,uo,˨˩˦,falling-rising,,u,o,
wo4,uo,˥˩,falling,,u,o,
wu0,u,,neutral,,,u,
wu1,u,˥,flat,,,u,
wu2,u,˧˥,rising,,,u,
wu3,u,˨˩˦,falling-rising,,,u,
wu4,u,˥˩,falling,,,u,
xi0,ɕi,,neutral,ɕ,,i,
xi1,ɕi,˥,flat,ɕ,,i,
xi2,ɕi,˧˥,rising,ɕ,,i,
xi3,ɕi,˨˩˦,falling-rising,ɕ,,i,
xi4,ɕi,˥˩,falling,ɕ,,i,
xia0,ɕia,,neutral,ɕ,i,a,
xia1,ɕia,˥,flat,ɕ,i,a,
xia2,ɕia,˧˥,rising,ɕ,i,a,
xia3,ɕia,˨˩˦,falling-rising,ɕ,i,a,
xia4,ɕia,˥˩,falling,ɕ,i,a,
xian0,ɕian,,neutral,ɕ,i,a,n
xian1,ɕian,˥,flat,ɕ,i,a,n
xian2,ɕian,˧˥,rising,ɕ,i,a,n
xian3,ɕian,˨˩˦,falling-rising,ɕ,i,a,n
xian4,ɕian,˥˩,falling,ɕ,i,a,n
xiang0,ɕiɑŋ,,neutral,ɕ,i,ɑ,ŋ
xiang1,ɕiɑŋ,˥,flat,ɕ,i,ɑ,ŋ
xiang2,ɕiɑŋ,˧˥,rising,ɕ,i,ɑ,ŋ
xiang3,ɕiɑŋ,˨˩˦,falling-rising,ɕ,i,ɑ,ŋ
xiang4,ɕiɑŋ,˥˩,falling,ɕ,i,ɑ,ŋ
xiao0,ɕiɑu,,neutral,ɕ,i,ɑ,u
xiao1,ɕiɑu,˥,flat,ɕ,i,ɑ,u
xiao2,ɕiɑu,˧˥,rising,ɕ,i,ɑ,u
xiao3,ɕiɑu,˨˩˦,falling-rising,ɕ,i,ɑ,u
xiao4,ɕiɑu,˥˩,falling,ɕ,i,ɑ,u
xie0,ɕiɛ,,neutral,ɕ,i,ɛ,
xie1,ɕiɛ,˥,flat,ɕ,i,ɛ,
xie2,ɕiɛ,˧˥,rising,ɕ,i,ɛ,
xie3,ɕiɛ,˨˩˦,falling-rising,ɕ,i,ɛ,
xie4,ɕiɛ,˥˩,falling,ɕ,i,ɛ,
xin0,ɕin,,neutral,ɕ,,i,n
xin1,ɕin,˥,flat,ɕ,,i,n
xin2,ɕin,˧˥,rising,ɕ,,i,n
xin3,ɕin,˨˩˦,falling-rising,ɕ,,i,n
xin4,ɕin,˥˩,falling,ɕ,,i,n
xing0,ɕiŋ,,neutral,ɕ,,i,ŋ
xing1,ɕiŋ,˥,flat,ɕ,,i,ŋ
xing2,ɕiŋ,˧˥,rising,ɕ,,i,ŋ
xing3,ɕiŋ,˨˩˦,falling-rising,ɕ,,i,ŋ
xing4,ɕiŋ,˥˩,falling,ɕ,,i,ŋ
xiong0,ɕiʊŋ,,neutral,ɕ,i,ʊ,ŋ
xiong1,ɕiʊŋ,˥,flat,ɕ,i,ʊ,ŋ
xiong2,ɕiʊŋ,˧˥,rising,ɕ,i,ʊ,ŋ
xiong3,ɕiʊŋ,˨˩˦,falling-rising,ɕ,i,ʊ,ŋ
xiong4,ɕiʊŋ,˥˩,falling,ɕ,i,ʊ,ŋ
xiu0,ɕiəu,,neutral,ɕ,i,ə,u
xiu1,ɕiəu,˥,flat,ɕ,i,ə,u
xiu2,ɕiəu,˧˥,rising,ɕ,i,ə,u
xiu3,ɕiəu,˨˩˦,falling-rising,ɕ,i,ə,u
xiu4,ɕiəu,˥˩,falling,ɕ,i,ə,u
xu0,ɕy,,neutral,ɕ,,y,
xu1,ɕy,˥,flat,ɕ,,y,
xu2,ɕy,˧˥,rising,ɕ,,y,
xu3,ɕy,˨˩˦,falling-rising,ɕ,,y,
xu4,ɕy,˥˩,falling,ɕ,,y,
xuan0,ɕyan,,neutral,ɕ,y,a,n
xuan1,ɕyan,˥,flat,ɕ,y,a,n
xuan2,ɕyan,˧˥,rising,ɕ,y,a,n
xuan3,ɕyan,˨˩˦,falling-rising,ɕ,y,a,n
xuan4,ɕyan,˥˩,falling,ɕ,y,a,n
xue0,ɕyɛ,,neutral,ɕ,y,ɛ,
xue1,ɕyɛ,˥,flat,ɕ,y,ɛ,
xue2,ɕyɛ,˧˥,rising,ɕ,y,ɛ,
xue3,ɕyɛ,˨˩˦,falling-rising,ɕ,y,ɛ,
xue4,ɕyɛ,˥˩,falling,ɕ,y,ɛ,
xun0,ɕyn,,neutral,ɕ,,y,n
xun1,ɕyn,˥,flat,ɕ,,y,n
xun2,ɕyn,˧˥,rising,ɕ,,y,n
xun3,ɕyn,˨˩˦,falling-rising,ɕ,,y,n
xun4,ɕyn,˥˩,falling,ɕ,,y,n
ya0,ia,,neutral,,i,a,
ya1,ia,˥,flat,,i,a,
ya2,ia,˧˥,rising,,i,a,
ya3,ia,˨˩˦,falling-rising,,i,a,
ya4,ia,˥˩,falling,,i,a,
yan0,ian,,neutral,,i,a,n
yan1,ian,˥,flat,,i,a,n
yan2,ian,˧˥,rising,,i,a,n
yan3,ian,˨˩˦,falling-rising,,i,a,n
yan4,ian,˥˩,falling,,i,a,n
yang0,iɑŋ,,neutral,,i,ɑ,ŋ
yang1,iɑŋ,˥,flat,,i,ɑ,ŋ
yang2,iɑŋ,˧˥,rising,,i,ɑ,ŋ
yang3,iɑŋ,˨˩˦,falling-rising,,i,ɑ,ŋ
yang4,iɑŋ,˥˩,falling,,i,ɑ,ŋ
yao0,iɑu,,neutral,,i,ɑ,u
yao1,iɑu,˥,flat,,i,ɑ,u
yao2,iɑu,˧˥,rising,,i,ɑ,u
yao3,iɑu,˨˩˦,falling-rising,,i,ɑ,u
yao4,iɑu,˥˩,falling,,i,ɑ,u
ye0,iɛ,,neutral,,i,ɛ,
ye1,iɛ,˥,flat,,i,ɛ,
ye2,iɛ,˧˥,rising,,i,ɛ,
ye3,iɛ,˨˩˦,falling-rising,,i,ɛ,
ye4,iɛ,˥˩,falling,,i,ɛ,
yi0,i,,neutral,,,i,
yi1,i,˥,flat,,,i,
yi2,i,˧˥,rising,,,i,
yi3,i,˨˩˦,falling-rising,,,i,
yi4,i,˥˩,falling,,,i,
yin0,in,,neutral,,,i,n
yin1,in,˥,flat,,,i,n
yin2,in,˧˥,rising,,,i,n
yin3,in,˨˩˦,falling-rising,,,i,n
yin4,in,˥˩,falling,,,i,n
ying0,iŋ,,neutral,,,i,ŋ
ying1,iŋ,˥,flat,,,i,ŋ
ying2,iŋ,˧˥,rising,,,i,ŋ
ying3,iŋ,˨˩˦,falling-rising,,,i,ŋ
ying4,iŋ,˥˩,falling,,,i,ŋ
yo0,io,,neutral,,i,o,
yo1,io,˥,flat,,i,o,
yo2,io,˧˥,rising,,i,o,
yo3,io,˨˩˦,falling-rising,,i,o,
yo4,io,˥˩,falling,,i,o,
yong0,iʊŋ,,neutral,,i,ʊ,ŋ
yong1,iʊŋ,˥,flat,,i,ʊ,ŋ
yong2,iʊŋ,˧˥,rising,,i,ʊ,ŋ
yong3,iʊŋ,˨˩˦,falling-rising,,i,ʊ,ŋ
yong4,iʊŋ,˥˩,falling,,i,ʊ,ŋ
you0,iəu,,neutral,,i,ə,u
you1,iəu,˥,flat,,i,ə,u
you2,iəu,˧˥,rising,,i,ə,u
you3,iəu,˨˩˦,falling-rising,,i,ə,u
you4,iəu,˥˩,falling,,i,ə,u
yu0,y,,neutral,,,y,
yu1,y,˥,flat,,,y,
yu2,y,˧˥,rising,,,y,
yu3,y,˨˩˦,falling-rising,,,y,
yu4,y,˥˩,falling,,,y,
yuan0,yan,,neutral,,y,a,n
yuan1,yan,˥,flat,,y,a,n
yuan2,yan,˧˥,rising,,y,a,n
yuan3,yan,˨˩˦,falling-rising,,y,a,n
yuan4,yan,˥˩,falling,,y,a,n
yue0,yɛ,,neutral,,y,ɛ,
yue1,yɛ,˥,flat,,y,ɛ,
yue2,yɛ,˧˥,rising,,y,ɛ,
yue3,yɛ,˨˩˦,falling-rising,,y,ɛ,
yue4,yɛ,˥˩,falling,,y,ɛ,
yun0,yn,,neutral,,,y,n
yun1,yn,˥,flat,,,y,n
yun2,yn,˧˥,rising,,,y,n
yun3,yn,˨˩˦,falling-rising,,,y,n
yun4,yn,˥˩,falling,,,y,n
za0,tsa,,neutral,ts,,a,
za1,tsa,˥,flat,ts,,a,
za2,tsa,˧˥,rising,ts,,a,
za3,tsa,˨˩˦,falling-rising,ts,,a,
za4,tsa,˥˩,falling,ts,,a,
zai0,tsai,,neutral,ts,,a,i
zai1,tsai,˥,flat,ts,,a,i
zai2,tsai,˧˥,rising,ts,,a,i
zai3,tsai,˨˩˦,falling-rising,ts,,a,i
zai4,tsai,˥˩,falling,ts,,a,i
zan0,tsan,,neutral,ts,,a,n
zan1,tsan,˥,flat,ts,,a,n
zan2,tsan,˧˥,rising,ts,,a,n
zan3,tsan,˨˩˦,falling-rising,ts,,a,n
zan4,tsan,˥˩,falling,ts,,a,n
zang0,tsɑŋ,,neutral,ts,,ɑ,ŋ
zang1,tsɑŋ,˥,flat,ts,,ɑ,ŋ
zang2,tsɑŋ,˧˥,rising,ts,,ɑ,ŋ
zang3,tsɑŋ,˨˩˦,falling-rising,ts,,ɑ,ŋ
zang4,tsɑŋ,˥˩,falling,ts,,ɑ,ŋ
zao0,tsɑu,,neutral,ts,,ɑ,u
zao1,tsɑu,˥,flat,ts,,ɑ,u
zao2,tsɑu,˧˥,rising,ts,,ɑ,u
zao3,tsɑu,˨˩˦,falling-rising,ts,,ɑ,u
zao4,tsɑu,˥˩,falling,ts,,ɑ,u
ze0,tsɤ,,neutral,ts,,ɤ,
ze1,tsɤ,˥,flat,ts,,ɤ,
ze2,tsɤ,˧˥,rising,ts,,ɤ,
ze3,tsɤ,˨˩˦,falling-rising,ts,,ɤ,
ze4,tsɤ,˥˩,falling,ts,,ɤ,
zei0,tsei,,neutral,ts,,e,i
zei1,tsei,˥,flat,ts,,e,i
zei2,tsei,˧˥,rising,ts,,e,i
zei3,tsei,˨˩˦,falling-rising,ts,,e,i
zei4,tsei,˥˩,falling,ts,,e,i
zen0,tsən,,neutral,ts,,ə,n
zen1,tsən,˥,flat,ts,,ə,n
zen2,tsən,˧˥,rising,ts,,ə,n
zen3,tsən,˨˩˦,falling-rising,ts,,ə,n
zen4,tsən,˥˩,falling,ts,,ə,n
zeng0,tsəŋ,,neutral,ts,,ə,ŋ
zeng1,tsəŋ,˥,flat,ts,,ə,ŋ
zeng2,tsəŋ,˧˥,rising,ts,,ə,ŋ
zeng3,tsəŋ,˨˩˦,falling-rising,ts,,ə,ŋ
zeng4,tsəŋ,˥˩,falling,ts,,ə,ŋ
zha0,ʈʂa,,neutral,ʈʂ,,a,
zha1,ʈʂa,˥,flat,ʈʂ,,a,
zha2,ʈʂa,˧˥,rising,ʈʂ,,a,
zha3,ʈʂa,˨˩˦,falling-rising,ʈʂ,,a,
zha4,ʈʂa,˥˩,falling,ʈʂ,,a,
zhai0,ʈʂai,,neutral,ʈʂ,,a,i
zhai1,ʈʂai,˥,flat,ʈʂ,,a,i
zhai2,ʈʂai,˧˥,rising,ʈʂ,,a,i
zhai3,ʈʂai,˨˩˦,falling-rising,ʈʂ,,a,i
zhai4,ʈʂai,˥˩,falling,ʈʂ,,a,i
zhan0,ʈʂan,,neutral,ʈʂ,,a,n
zhan1,ʈʂan,˥,flat,ʈʂ,,a,n
zhan2,ʈʂan,˧˥,rising,ʈʂ,,a,n
zhan3,ʈʂan,˨˩˦,falling-rising,ʈʂ,,a,n
zhan4,ʈʂan,˥˩,falling,ʈʂ,,a,n
zhang0,ʈʂɑŋ,,neutral,ʈʂ,,ɑ,ŋ
zhang1,ʈʂɑŋ,˥,flat,ʈʂ,,ɑ,ŋ
zhang2,ʈʂɑŋ,˧˥,rising,ʈʂ,,ɑ,ŋ
zhang3,ʈʂɑŋ,˨˩˦,falling-rising,ʈʂ,,ɑ,ŋ
zhang4,ʈʂɑŋ,˥˩,falling,ʈʂ,,ɑ,ŋ
zhao0,ʈʂɑu,,neutral,ʈʂ,,ɑ,u
zhao1,ʈʂɑu,˥,flat,ʈʂ,,ɑ,u
zhao2,ʈʂɑu,˧˥,rising,ʈʂ,,ɑ,u
zhao3,ʈʂɑu,˨˩˦,falling-rising,ʈʂ,,ɑ,u
zhao4,ʈʂɑu,˥˩,falling,ʈʂ,,ɑ,u
zhe0,ʈʂɤ,,neutral,ʈʂ,,ɤ,
zhe1,ʈʂɤ,˥,flat,ʈʂ,,ɤ,
zhe2,ʈʂɤ,˧˥,rising,ʈʂ,,ɤ,
zhe3,ʈʂɤ,˨˩˦,falling-rising,ʈʂ,,ɤ,
zhe4,ʈʂɤ,˥˩,falling,ʈʂ,,ɤ,
zhen0,ʈʂən,,neutral,ʈʂ,,ə,n
zhen1,ʈʂən,˥,flat,ʈʂ,,ə,n
zhen2,ʈʂən,˧˥,rising,ʈʂ,,ə,n
zhen3,ʈʂən,˨˩˦,falling-rising,ʈʂ,,ə,n
zhen4,ʈʂən,˥˩,falling,ʈʂ,,ə,n
zheng0,ʈʂəŋ,,neutral,ʈʂ,,ə,ŋ
zheng1,ʈʂəŋ,˥,flat,ʈʂ,,ə,ŋ
zheng2,ʈʂəŋ,˧˥,rising,ʈʂ,,ə,ŋ
zheng3,ʈʂəŋ,˨˩˦,falling-rising,ʈʂ,,ə,ŋ
zheng4,ʈʂəŋ,˥˩,falling,ʈʂ,,ə,ŋ
zhi0,ʈʂɨ,,neutral,ʈʂ,,ɨ,
zhi1,ʈʂɨ,˥,flat,ʈʂ,,ɨ,
zhi2,ʈʂɨ,˧˥,rising,ʈʂ,,ɨ,
zhi3,ʈʂɨ,˨˩˦,falling-rising,ʈʂ,,ɨ,
zhi4,ʈʂɨ,˥˩,falling,ʈʂ,,ɨ,
zhong0,ʈʂʊŋ,,neutral,ʈʂ,,ʊ,ŋ
zhong1,ʈʂʊŋ,˥,flat,ʈʂ,,ʊ,ŋ
zhong2,ʈʂʊŋ,˧˥,rising,ʈʂ,,ʊ,ŋ
zhong3,ʈʂʊŋ,˨˩˦,falling-rising,ʈʂ,,ʊ,ŋ
zhong4,ʈʂʊŋ,˥˩,falling,ʈʂ,,ʊ,ŋ
zhou0,ʈʂəu,,neutral,ʈʂ,,ə,u
zhou1,ʈʂəu,˥,flat,ʈʂ,,ə,u
zhou2,ʈʂəu,˧˥,rising,ʈʂ,,ə,u
zhou3,ʈʂəu,˨˩˦,falling-rising,ʈʂ,,ə,u
zhou4,ʈʂəu,˥˩,falling,ʈʂ,,ə,u
zhu0,ʈʂu,,neutral,ʈʂ,,u,
zhu1,ʈʂu,˥,flat,ʈʂ,,u,
zhu2,ʈʂu,˧˥,rising,ʈʂ,,u,
zhu3,ʈʂu,˨˩˦,falling-rising,ʈʂ,,u,
zhu4,ʈʂu,˥˩,falling,ʈʂ,,u,
zhua0,ʈʂua,,neutral,ʈʂ,u,a,
zhua1,ʈʂua,˥,flat,ʈʂ,u,a,
zhua2,ʈʂua,˧˥,rising,ʈʂ,u,a,
zhua3,ʈʂua,˨˩˦,falling-rising,ʈʂ,u,a,
zhua4,ʈʂua,˥˩,falling,ʈʂ,u,a,
zhuai0,ʈʂuai,,neutral,ʈʂ,u,a,i
zhuai1,ʈʂuai,˥,flat,ʈʂ,u,a,i
zhuai2,ʈʂuai,˧˥,rising,ʈʂ,u,a,i
zhuai3,ʈʂuai,˨˩˦,falling-rising,ʈʂ,u,a,i
zhuai4,ʈʂuai,˥˩,falling,ʈʂ,u,a,i
zhuan0,ʈʂuan,,neutral,ʈʂ,u,a,n
zhuan1,ʈʂuan,˥,flat,ʈʂ,u,a,n
zhuan2,ʈʂuan,˧˥,rising,ʈʂ,u,a,n
zhuan3,ʈʂuan,˨˩˦,falling-rising,ʈʂ,u,a,n
zhuan4,ʈʂuan,˥˩,falling,ʈʂ,u,a,n
zhuang0,ʈʂuɑŋ,,neutral,ʈʂ,u,ɑ,ŋ
zhuang1,ʈʂuɑŋ,˥,flat,ʈʂ,u,ɑ,ŋ
zhuang2,ʈʂuɑŋ,˧˥,rising,ʈʂ,u,ɑ,ŋ
zhuang3,ʈʂuɑŋ,˨˩˦,falling-rising,ʈʂ,u,ɑ,ŋ
zhuang4,ʈʂuɑŋ,˥˩,falling,ʈʂ,u,ɑ,ŋ
zhui0,ʈʂuei,,neutral,ʈʂ,u,e,i
zhui1,ʈʂuei,˥,flat,ʈʂ,u,e,i
zhui2,ʈʂuei,˧˥,rising,ʈʂ,u,e,i
zhui3,ʈʂuei,˨˩˦,falling-rising,ʈʂ,u,e,i
zhui4,ʈʂuei,˥˩,falling,ʈʂ,u,e,i
zhun0,ʈʂuən,,neutral,ʈʂ,u,ə,n
zhun1,ʈʂuən,˥,flat,ʈʂ,u,ə,n
zhun2,ʈʂuən,˧˥,rising,ʈʂ,u,ə,n
zhun3,ʈʂuən,˨˩˦,falling-rising,ʈʂ,u,ə,n
zhun4,ʈʂuən,˥˩,falling,ʈʂ,u,ə,n
zhuo0,ʈʂuo,,neutral,ʈʂ,u,o,
zhuo1,ʈʂuo,˥,flat,ʈʂ,u,o,
zhuo2,ʈʂuo,˧˥,rising,ʈʂ,u,o,
zhuo3,ʈʂuo,˨˩˦,falling-rising,ʈʂ,u,o,
zhuo4,ʈʂuo,˥˩,falling,ʈʂ,u,o,
zi0,tsɯ,,neutral,ts,,ɯ,
zi1,tsɯ,˥,flat,ts,,ɯ,
zi2,tsɯ,˧˥,rising,ts,,ɯ,
zi3,tsɯ,˨˩˦,falling-rising,ts,,ɯ,
zi4,tsɯ,˥˩,falling,ts,,ɯ,
zong0,tsʊŋ,,neutral,ts,,ʊ,ŋ
zong1,tsʊŋ,˥,flat,ts,,ʊ,ŋ
zong2,tsʊŋ,˧˥,rising,ts,,ʊ,ŋ
zong3,tsʊŋ,˨˩˦,falling-rising,ts,,ʊ,ŋ
zong4,tsʊŋ,˥˩,falling,ts,,ʊ,ŋ
zou0,tsəu,,neutral,ts,,ə,u
zou1,tsəu,˥,flat,ts,,ə,u
zou2,tsəu,˧˥,rising,ts,,ə,u
zou3,tsəu,˨˩˦,falling-rising,ts,,ə,u
zou4,tsəu,˥˩,falling,ts,,ə,u
zu0,tsu,,neutral,ts,,u,
zu1,tsu,˥,flat,ts,,u,
zu2,tsu,˧˥,rising,ts,,u,
zu3,tsu,˨˩˦,falling-rising,ts,,u,
zu4,tsu,˥˩,falling,ts,,u,
zuan0,tsuan,,neutral,ts,u,a,n
zuan1,tsuan,˥,flat,ts,u,a,n
zuan2,tsuan,˧˥,rising,ts,u,a,n
zuan3,tsuan,˨˩˦,falling-rising,ts,u,a,n
zuan4,tsuan,˥˩,falling,ts,u,a,n
zui0,tsuei,,neutral,ts,u,e,i
zui1,tsuei,˥,flat,ts,u,e,i
zui2,tsuei,˧˥,rising,ts,u,e,i
zui3,tsuei,˨˩˦,falling-rising,ts,u,e,i
zui4,tsuei,˥˩,falling,ts,u,e,i
zun0,tsuən,,neutral,ts,u,ə,n
zun1,tsuən,˥,flat,ts,u,ə,n
zun2,tsuən,˧˥,rising,ts,u,ə,n
zun3,tsuən,˨˩˦,falling-rising,ts,u,ə,n
zun4,tsuən,˥˩,falling,ts,u,ə,n
zuo0,tsuo,,neutral,ts,u,o,
zuo1,tsuo,˥,flat,ts,u,o,
zuo2,tsuo,˧˥,rising,ts,u,o,
zuo3,tsuo,˨˩˦,falling-rising,ts,u,o,
zuo4,tsuo,˥˩,falling,ts,u,o,
